"We acknowledge the authors, originating and submitting laboratories of the sequences from GISAIDÕs EpiFluª Database on which this research is based. The list is detailed below."							
All submitters of data may be contacted directly via the GISAID website www.gisaid.org							
Segment ID	Segment	Country	Collection date	Isolate name	Originating Lab	Submitting Lab	Authors
EPI1118817	MP	United States	2017-Sep-10	A/Illinois/31/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118818	NS	United States	2017-Sep-10	A/Illinois/31/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118803	PB2	United States	2017-Oct-12	A/Arkansas/26/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118804	PB1	United States	2017-Oct-12	A/Arkansas/26/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118805	PA	United States	2017-Oct-12	A/Arkansas/26/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118806	HA	United States	2017-Oct-12	A/Arkansas/26/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118807	NP	United States	2017-Oct-12	A/Arkansas/26/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118808	NA	United States	2017-Oct-12	A/Arkansas/26/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118809	MP	United States	2017-Oct-12	A/Arkansas/26/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118810	NS	United States	2017-Oct-12	A/Arkansas/26/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118787	PB2	United States	2017-Oct-12	A/Arkansas/24/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118788	PB1	United States	2017-Oct-12	A/Arkansas/24/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118789	PA	United States	2017-Oct-12	A/Arkansas/24/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118790	HA	United States	2017-Oct-12	A/Arkansas/24/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118791	NP	United States	2017-Oct-12	A/Arkansas/24/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118792	NA	United States	2017-Oct-12	A/Arkansas/24/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118793	MP	United States	2017-Oct-12	A/Arkansas/24/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118794	NS	United States	2017-Oct-12	A/Arkansas/24/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118742	PB2	United States	2017-Oct-19	A/Alabama/25/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118743	PB1	United States	2017-Oct-19	A/Alabama/25/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118744	PA	United States	2017-Oct-19	A/Alabama/25/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118745	HA	United States	2017-Oct-19	A/Alabama/25/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118746	NP	United States	2017-Oct-19	A/Alabama/25/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118747	NA	United States	2017-Oct-19	A/Alabama/25/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118748	MP	United States	2017-Oct-19	A/Alabama/25/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118749	NS	United States	2017-Oct-19	A/Alabama/25/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118734	PB2	United States	2017-Oct-13	A/Texas/289/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118735	PB1	United States	2017-Oct-13	A/Texas/289/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118736	PA	United States	2017-Oct-13	A/Texas/289/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118737	HA	United States	2017-Oct-13	A/Texas/289/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118738	NP	United States	2017-Oct-13	A/Texas/289/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118739	NA	United States	2017-Oct-13	A/Texas/289/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118740	MP	United States	2017-Oct-13	A/Texas/289/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118741	NS	United States	2017-Oct-13	A/Texas/289/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118718	PB2	United States	2017-Sep-29	A/Wisconsin/330/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118719	PB1	United States	2017-Sep-29	A/Wisconsin/330/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118720	PA	United States	2017-Sep-29	A/Wisconsin/330/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118721	HA	United States	2017-Sep-29	A/Wisconsin/330/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118722	NP	United States	2017-Sep-29	A/Wisconsin/330/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118723	NA	United States	2017-Sep-29	A/Wisconsin/330/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118724	MP	United States	2017-Sep-29	A/Wisconsin/330/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118725	NS	United States	2017-Sep-29	A/Wisconsin/330/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118851	PB2	United States	2017-Oct-06	A/Wisconsin/331/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118852	PB1	United States	2017-Oct-06	A/Wisconsin/331/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118853	PA	United States	2017-Oct-06	A/Wisconsin/331/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118854	HA	United States	2017-Oct-06	A/Wisconsin/331/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118855	NP	United States	2017-Oct-06	A/Wisconsin/331/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118856	NA	United States	2017-Oct-06	A/Wisconsin/331/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118716	MP	United States	2017-Oct-06	A/Wisconsin/331/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118717	NS	United States	2017-Oct-06	A/Wisconsin/331/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118688	NA	United States	2017-Oct-23	A/Arkansas/29/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118689	MP	United States	2017-Oct-23	A/Arkansas/29/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118690	NS	United States	2017-Oct-23	A/Arkansas/29/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118683	PB2	United States	2017-Oct-23	A/Arkansas/29/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118684	PB1	United States	2017-Oct-23	A/Arkansas/29/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118685	PA	United States	2017-Oct-23	A/Arkansas/29/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118686	HA	United States	2017-Oct-23	A/Arkansas/29/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118687	NP	United States	2017-Oct-23	A/Arkansas/29/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118659	PB2	United States	2017-Oct-19	A/Missouri/31/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118660	PB1	United States	2017-Oct-19	A/Missouri/31/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118661	PA	United States	2017-Oct-19	A/Missouri/31/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118662	HA	United States	2017-Oct-19	A/Missouri/31/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118663	NP	United States	2017-Oct-19	A/Missouri/31/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118664	NA	United States	2017-Oct-19	A/Missouri/31/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118665	MP	United States	2017-Oct-19	A/Missouri/31/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118666	NS	United States	2017-Oct-19	A/Missouri/31/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118647	NP	United States	2017-Oct-19	A/Texas/291/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118648	NA	United States	2017-Oct-19	A/Texas/291/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118649	MP	United States	2017-Oct-19	A/Texas/291/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118650	NS	United States	2017-Oct-19	A/Texas/291/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118782	PB2	United States	2017-Oct-19	A/Texas/291/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118783	PB1	United States	2017-Oct-19	A/Texas/291/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118784	PA	United States	2017-Oct-19	A/Texas/291/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118785	HA	United States	2017-Oct-19	A/Texas/291/2017		Other Database Import	"Jernigan,D.; Wentworth,D.; Katz,J.; Barnes,J.; Garten,R.; Xu,X."
EPI1118570	MP	Japan	2017-Aug-12	A/WAKAYAMA-C/107/2017	Wakayama City Institute of Public Health	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI1118571	NA	Japan	2017-Aug-12	A/WAKAYAMA-C/107/2017	Wakayama City Institute of Public Health	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI1118572	HA	Japan	2017-Aug-12	A/WAKAYAMA-C/107/2017	Wakayama City Institute of Public Health	National Institute of Infectious Diseases (NIID)	"Kuwahara,Tomoko;Takashita,Emi;Fujisaki,Seiichiro;Shirakura,Masayuki;Watanabe,Shinji;Odagiri,Takato"
EPI1117593	PA	United States	2017-Oct-17	A/California/92/2017	California Department of Health Services	Centers for Disease Control and Prevention	
EPI1117594	PB2	United States	2017-Oct-17	A/California/92/2017	California Department of Health Services	Centers for Disease Control and Prevention	
EPI1117595	PB1	United States	2017-Oct-17	A/California/92/2017	California Department of Health Services	Centers for Disease Control and Prevention	
EPI1117596	NA	United States	2017-Oct-17	A/California/92/2017	California Department of Health Services	Centers for Disease Control and Prevention	
EPI1117597	HA	United States	2017-Oct-17	A/California/92/2017	California Department of Health Services	Centers for Disease Control and Prevention	
EPI1117590	NP	United States	2017-Oct-17	A/California/92/2017	California Department of Health Services	Centers for Disease Control and Prevention	
EPI1117591	NS	United States	2017-Oct-17	A/California/92/2017	California Department of Health Services	Centers for Disease Control and Prevention	
EPI1117592	MP	United States	2017-Oct-17	A/California/92/2017	California Department of Health Services	Centers for Disease Control and Prevention	
EPI1117580	NA	United States	2017-Oct-22	A/California/104/2017	California Department of Health Services	Centers for Disease Control and Prevention	
EPI1117581	HA	United States	2017-Oct-22	A/California/104/2017	California Department of Health Services	Centers for Disease Control and Prevention	
EPI1117577	PA	United States	2017-Oct-22	A/California/104/2017	California Department of Health Services	Centers for Disease Control and Prevention	
EPI1117578	PB2	United States	2017-Oct-22	A/California/104/2017	California Department of Health Services	Centers for Disease Control and Prevention	
EPI1117579	PB1	United States	2017-Oct-22	A/California/104/2017	California Department of Health Services	Centers for Disease Control and Prevention	
EPI1117574	NP	United States	2017-Oct-22	A/California/104/2017	California Department of Health Services	Centers for Disease Control and Prevention	
EPI1117575	NS	United States	2017-Oct-22	A/California/104/2017	California Department of Health Services	Centers for Disease Control and Prevention	
EPI1117576	MP	United States	2017-Oct-22	A/California/104/2017	California Department of Health Services	Centers for Disease Control and Prevention	
EPI1117566	NP	United States	2017-Oct-26	A/California/107/2017	California Department of Health Services	Centers for Disease Control and Prevention	
EPI1117567	NS	United States	2017-Oct-26	A/California/107/2017	California Department of Health Services	Centers for Disease Control and Prevention	
EPI1117568	MP	United States	2017-Oct-26	A/California/107/2017	California Department of Health Services	Centers for Disease Control and Prevention	
EPI1117572	NA	United States	2017-Oct-26	A/California/107/2017	California Department of Health Services	Centers for Disease Control and Prevention	
EPI1117573	HA	United States	2017-Oct-26	A/California/107/2017	California Department of Health Services	Centers for Disease Control and Prevention	
EPI1117569	PA	United States	2017-Oct-26	A/California/107/2017	California Department of Health Services	Centers for Disease Control and Prevention	
EPI1117570	PB2	United States	2017-Oct-26	A/California/107/2017	California Department of Health Services	Centers for Disease Control and Prevention	
EPI1117571	PB1	United States	2017-Oct-26	A/California/107/2017	California Department of Health Services	Centers for Disease Control and Prevention	
EPI1117486	NP	United States	2017-Oct-18	A/Washington/308/2017	Washington State Public Health Laboratory	Centers for Disease Control and Prevention	
EPI1117487	NS	United States	2017-Oct-18	A/Washington/308/2017	Washington State Public Health Laboratory	Centers for Disease Control and Prevention	
EPI1117488	MP	United States	2017-Oct-18	A/Washington/308/2017	Washington State Public Health Laboratory	Centers for Disease Control and Prevention	
EPI1117492	NA	United States	2017-Oct-18	A/Washington/308/2017	Washington State Public Health Laboratory	Centers for Disease Control and Prevention	
EPI1117493	HA	United States	2017-Oct-18	A/Washington/308/2017	Washington State Public Health Laboratory	Centers for Disease Control and Prevention	
EPI1117489	PA	United States	2017-Oct-18	A/Washington/308/2017	Washington State Public Health Laboratory	Centers for Disease Control and Prevention	
EPI1117490	PB2	United States	2017-Oct-18	A/Washington/308/2017	Washington State Public Health Laboratory	Centers for Disease Control and Prevention	
EPI1117491	PB1	United States	2017-Oct-18	A/Washington/308/2017	Washington State Public Health Laboratory	Centers for Disease Control and Prevention	
EPI1117433	PA	United States	2017-Oct-30	A/Missouri/33/2017	Missouri Department. of Health & Senior Services	Centers for Disease Control and Prevention	
EPI1117434	PB2	United States	2017-Oct-30	A/Missouri/33/2017	Missouri Department. of Health & Senior Services	Centers for Disease Control and Prevention	
EPI1117435	PB1	United States	2017-Oct-30	A/Missouri/33/2017	Missouri Department. of Health & Senior Services	Centers for Disease Control and Prevention	
EPI1117430	NP	United States	2017-Oct-30	A/Missouri/33/2017	Missouri Department. of Health & Senior Services	Centers for Disease Control and Prevention	
EPI1117431	NS	United States	2017-Oct-30	A/Missouri/33/2017	Missouri Department. of Health & Senior Services	Centers for Disease Control and Prevention	
EPI1117432	MP	United States	2017-Oct-30	A/Missouri/33/2017	Missouri Department. of Health & Senior Services	Centers for Disease Control and Prevention	
EPI1117436	NA	United States	2017-Oct-30	A/Missouri/33/2017	Missouri Department. of Health & Senior Services	Centers for Disease Control and Prevention	
EPI1117437	HA	United States	2017-Oct-30	A/Missouri/33/2017	Missouri Department. of Health & Senior Services	Centers for Disease Control and Prevention	
EPI1117422	NP	United States	2017-Oct-19	A/Arizona/59/2017	Arizona Department of Health Services	Centers for Disease Control and Prevention	
EPI1117423	NS	United States	2017-Oct-19	A/Arizona/59/2017	Arizona Department of Health Services	Centers for Disease Control and Prevention	
EPI1117424	MP	United States	2017-Oct-19	A/Arizona/59/2017	Arizona Department of Health Services	Centers for Disease Control and Prevention	
EPI1117428	NA	United States	2017-Oct-19	A/Arizona/59/2017	Arizona Department of Health Services	Centers for Disease Control and Prevention	
EPI1117429	HA	United States	2017-Oct-19	A/Arizona/59/2017	Arizona Department of Health Services	Centers for Disease Control and Prevention	
EPI1117425	PA	United States	2017-Oct-19	A/Arizona/59/2017	Arizona Department of Health Services	Centers for Disease Control and Prevention	
EPI1117426	PB2	United States	2017-Oct-19	A/Arizona/59/2017	Arizona Department of Health Services	Centers for Disease Control and Prevention	
EPI1117427	PB1	United States	2017-Oct-19	A/Arizona/59/2017	Arizona Department of Health Services	Centers for Disease Control and Prevention	
EPI1117356	PA	United States	2017-Oct-18	A/Montana/25/2017	Montana Laboratory Services Bureau	Centers for Disease Control and Prevention	
EPI1117357	PB2	United States	2017-Oct-18	A/Montana/25/2017	Montana Laboratory Services Bureau	Centers for Disease Control and Prevention	
EPI1117358	PB1	United States	2017-Oct-18	A/Montana/25/2017	Montana Laboratory Services Bureau	Centers for Disease Control and Prevention	
EPI1117359	NA	United States	2017-Oct-18	A/Montana/25/2017	Montana Laboratory Services Bureau	Centers for Disease Control and Prevention	
EPI1117360	HA	United States	2017-Oct-18	A/Montana/25/2017	Montana Laboratory Services Bureau	Centers for Disease Control and Prevention	
EPI1117353	NP	United States	2017-Oct-18	A/Montana/25/2017	Montana Laboratory Services Bureau	Centers for Disease Control and Prevention	
EPI1117354	NS	United States	2017-Oct-18	A/Montana/25/2017	Montana Laboratory Services Bureau	Centers for Disease Control and Prevention	
EPI1117355	MP	United States	2017-Oct-18	A/Montana/25/2017	Montana Laboratory Services Bureau	Centers for Disease Control and Prevention	
EPI1117309	PA	United States	2017-Oct-30	A/Connecticut/33/2017	Connecticut Department. of Public Health	Centers for Disease Control and Prevention	
EPI1117310	PB2	United States	2017-Oct-30	A/Connecticut/33/2017	Connecticut Department. of Public Health	Centers for Disease Control and Prevention	
EPI1117311	PB1	United States	2017-Oct-30	A/Connecticut/33/2017	Connecticut Department. of Public Health	Centers for Disease Control and Prevention	
EPI1117306	NP	United States	2017-Oct-30	A/Connecticut/33/2017	Connecticut Department. of Public Health	Centers for Disease Control and Prevention	
EPI1117307	NS	United States	2017-Oct-30	A/Connecticut/33/2017	Connecticut Department. of Public Health	Centers for Disease Control and Prevention	
EPI1117308	MP	United States	2017-Oct-30	A/Connecticut/33/2017	Connecticut Department. of Public Health	Centers for Disease Control and Prevention	
EPI1117312	NA	United States	2017-Oct-30	A/Connecticut/33/2017	Connecticut Department. of Public Health	Centers for Disease Control and Prevention	
EPI1117313	HA	United States	2017-Oct-30	A/Connecticut/33/2017	Connecticut Department. of Public Health	Centers for Disease Control and Prevention	
EPI1117271	HA	Russian Federation	2017-Oct-28	A/Irkutsk/1016/2017		State Research Center of Virology and Biotechnology (VECTOR)	"Ivan,Susloparov; Natalya,Goncharova; Natalya,Kolosova; Alexander,Durymanov; Tatyana,Ilyicheva; Alexander,Ryzhikov"
EPI1126289	MP	Russian Federation	2017-Oct-28	A/Irkutsk/1016/2017		State Research Center of Virology and Biotechnology (VECTOR)	"Ivan,Susloparov; Natalya,Goncharova; Natalya,Kolosova; Alexander,Durymanov; Tatyana,Ilyicheva; Alexander,Ryzhikov"
EPI1126288	PA	Russian Federation	2017-Oct-28	A/Irkutsk/1016/2017		State Research Center of Virology and Biotechnology (VECTOR)	"Ivan,Susloparov; Natalya,Goncharova; Natalya,Kolosova; Alexander,Durymanov; Tatyana,Ilyicheva; Alexander,Ryzhikov"
EPI1126291	NP	Russian Federation	2017-Oct-28	A/Irkutsk/1016/2017		State Research Center of Virology and Biotechnology (VECTOR)	"Ivan,Susloparov; Natalya,Goncharova; Natalya,Kolosova; Alexander,Durymanov; Tatyana,Ilyicheva; Alexander,Ryzhikov"
EPI1126292	NS	Russian Federation	2017-Oct-28	A/Irkutsk/1016/2017		State Research Center of Virology and Biotechnology (VECTOR)	"Ivan,Susloparov; Natalya,Goncharova; Natalya,Kolosova; Alexander,Durymanov; Tatyana,Ilyicheva; Alexander,Ryzhikov"
EPI1126290	NA	Russian Federation	2017-Oct-28	A/Irkutsk/1016/2017		State Research Center of Virology and Biotechnology (VECTOR)	"Ivan,Susloparov; Natalya,Goncharova; Natalya,Kolosova; Alexander,Durymanov; Tatyana,Ilyicheva; Alexander,Ryzhikov"
EPI1126293	PB1	Russian Federation	2017-Oct-28	A/Irkutsk/1016/2017		State Research Center of Virology and Biotechnology (VECTOR)	"Ivan,Susloparov; Natalya,Goncharova; Natalya,Kolosova; Alexander,Durymanov; Tatyana,Ilyicheva; Alexander,Ryzhikov"
EPI1126294	PB2	Russian Federation	2017-Oct-28	A/Irkutsk/1016/2017		State Research Center of Virology and Biotechnology (VECTOR)	"Ivan,Susloparov; Natalya,Goncharova; Natalya,Kolosova; Alexander,Durymanov; Tatyana,Ilyicheva; Alexander,Ryzhikov"
EPI1123284	PB1	Russian Federation	2017-Oct-25	A/Moscow/1/2017		State Research Center of Virology and Biotechnology (VECTOR)	"Ivan,Susloparov; Natalya,Goncharova; Natalya,Kolosova; Alexander,Durymanov; Tatyana,Ilyicheva; Alexander,Ryzhikov"
EPI1123285	PB2	Russian Federation	2017-Oct-25	A/Moscow/1/2017		State Research Center of Virology and Biotechnology (VECTOR)	"Ivan,Susloparov; Natalya,Goncharova; Natalya,Kolosova; Alexander,Durymanov; Tatyana,Ilyicheva; Alexander,Ryzhikov"
EPI1123280	MP	Russian Federation	2017-Oct-25	A/Moscow/1/2017		State Research Center of Virology and Biotechnology (VECTOR)	"Ivan,Susloparov; Natalya,Goncharova; Natalya,Kolosova; Alexander,Durymanov; Tatyana,Ilyicheva; Alexander,Ryzhikov"
EPI1117267	HA	Russian Federation	2017-Oct-25	A/Moscow/1/2017		State Research Center of Virology and Biotechnology (VECTOR)	"Ivan,Susloparov; Natalya,Goncharova; Natalya,Kolosova; Alexander,Durymanov; Tatyana,Ilyicheva; Alexander,Ryzhikov"
EPI1123282	NP	Russian Federation	2017-Oct-25	A/Moscow/1/2017		State Research Center of Virology and Biotechnology (VECTOR)	"Ivan,Susloparov; Natalya,Goncharova; Natalya,Kolosova; Alexander,Durymanov; Tatyana,Ilyicheva; Alexander,Ryzhikov"
EPI1123283	NS	Russian Federation	2017-Oct-25	A/Moscow/1/2017		State Research Center of Virology and Biotechnology (VECTOR)	"Ivan,Susloparov; Natalya,Goncharova; Natalya,Kolosova; Alexander,Durymanov; Tatyana,Ilyicheva; Alexander,Ryzhikov"
EPI1123279	PA	Russian Federation	2017-Oct-25	A/Moscow/1/2017		State Research Center of Virology and Biotechnology (VECTOR)	"Ivan,Susloparov; Natalya,Goncharova; Natalya,Kolosova; Alexander,Durymanov; Tatyana,Ilyicheva; Alexander,Ryzhikov"
EPI1123281	NA	Russian Federation	2017-Oct-25	A/Moscow/1/2017		State Research Center of Virology and Biotechnology (VECTOR)	"Ivan,Susloparov; Natalya,Goncharova; Natalya,Kolosova; Alexander,Durymanov; Tatyana,Ilyicheva; Alexander,Ryzhikov"
EPI1112637	NP	United Kingdom	2017-Oct-19	A/England/74400480/2017	"Microbiology Services Colindale, Public Health England"	"Microbiology Services Colindale, Public Health England"	"Galiano,M."
EPI1112638	NS	United Kingdom	2017-Oct-19	A/England/74400480/2017	"Microbiology Services Colindale, Public Health England"	"Microbiology Services Colindale, Public Health England"	"Galiano,M."
EPI1112639	MP	United Kingdom	2017-Oct-19	A/England/74400480/2017	"Microbiology Services Colindale, Public Health England"	"Microbiology Services Colindale, Public Health England"	"Galiano,M."
EPI1112640	PA	United Kingdom	2017-Oct-19	A/England/74400480/2017	"Microbiology Services Colindale, Public Health England"	"Microbiology Services Colindale, Public Health England"	"Galiano,M."
EPI1112641	PB2	United Kingdom	2017-Oct-19	A/England/74400480/2017	"Microbiology Services Colindale, Public Health England"	"Microbiology Services Colindale, Public Health England"	"Galiano,M."
EPI1112642	PB1	United Kingdom	2017-Oct-19	A/England/74400480/2017	"Microbiology Services Colindale, Public Health England"	"Microbiology Services Colindale, Public Health England"	"Galiano,M."
EPI1112643	NA	United Kingdom	2017-Oct-19	A/England/74400480/2017	"Microbiology Services Colindale, Public Health England"	"Microbiology Services Colindale, Public Health England"	"Galiano,M."
